"x","y","group","day"
363.22805600471,532.311553512063,"control",NA
367.159565189525,531.743654001297,"control",NA
345.792137459643,529.743424832209,"control",NA
346.021957472311,530.090689998666,"control",NA
347.885805519977,528.496204979303,"control",NA
346.782957507445,529.701519896329,"control",NA
348.837310002926,527.263647236509,"control",NA
346.547984598114,531.929973588941,"control",NA
348.130249786313,527.445850308548,"control",NA
343.824951861756,525.906109861541,"control",NA
345.899686601535,525.027632252389,"control",NA
343.708900823396,524.821082746341,"control",NA
347.754417861801,525.41261113127,"control",NA
346.913153098642,526.192531971837,"control",NA
347.505576430241,530.311041488721,"control",NA
344.766063801481,527.740094663046,"control",NA
345.767457842215,530.949986353506,"control",NA
347.40093238032,528.056648935839,"control",NA
346.874549125433,528.474301089561,"control",NA
348.359819056361,530.580095174115,"control",NA
347.773364556306,528.878152477552,"control",NA
349.982301101714,528.372989161389,"control",NA
347.361298757159,532.160548808445,"control",NA
357.197797533413,536.500142650593,"control",NA
356.983356155861,538.849492597942,"control",NA
358.188877594273,539.239649072837,"control",NA
360.85575233877,539.43689955095,"control",NA
361.834338957726,540.205302964738,"control",NA
361.655854097067,538.608203329332,"control",NA
360.029037929364,539.81711956399,"control",NA
361.789843283815,538.903197231599,"control",NA
360.681131118064,539.771835240426,"control",NA
357.798959310343,540.618025383425,"control",NA
359.318301054878,539.05820110046,"control",NA
356.234784684664,535.02772158131,"control",NA
355.497341320064,537.371085508311,"control",NA
353.866317389119,537.938519671665,"control",NA
352.037481703292,538.573339255439,"control",NA
355.458756752802,536.152925868076,"control",NA
353.216526766659,535.177713111216,"control",NA
353.733581547818,535.24394828377,"control",NA
354.381253522128,537.5563019708,"control",NA
344.21768371008,534.501359666758,"control",NA
342.080942989994,533.267083957262,"control",NA
343.927494690975,532.159635987231,"control",NA
339.165131922209,536.712942056585,"control",NA
343.088420337059,527.24642717717,"control",NA
343.758405548203,531.508268338773,"control",NA
343.220608387481,529.931971689529,"control",NA
345.288137405754,546.901807705156,"control",NA
348.286265633215,536.039500832866,"control",NA
345.081491619284,543.177560695256,"control",NA
348.435042548014,547.466303024648,"control",NA
346.112872850908,544.680439397306,"control",NA
348.812151120001,534.185570793181,"control",NA
343.607525762499,540.778098030624,"control",NA
344.516325184651,544.610476137541,"control",NA
347.33231621029,545.024777533393,"control",NA
348.467393092051,538.026092812293,"control",NA
351.040145558424,538.344106969547,"control",NA
349.168801333326,539.667613693955,"control",NA
349.771215096789,537.705613671619,"control",NA
348.797500806953,546.803391515402,"control",NA
348.377346070949,547.233367208773,"control",NA
342.347853444768,545.014224288977,"control",NA
345.187925060882,545.65821403134,"control",NA
352.248235770966,547.623031150952,"control",NA
347.18711931896,544.984856507596,"control",NA
347.583157444107,538.562527657166,"control",NA
349.255463599107,538.344226539361,"control",NA
350.546594990626,547.82822542974,"control",NA
352.091706087243,536.663592942197,"control",NA
344.767736041082,541.613220894864,"control",NA
344.591434255331,543.224776545433,"control",NA
347.639350509931,541.384278027062,"control",NA
349.209720394127,546.241280924952,"control",NA
343.938458737902,543.29908563783,"control",NA
359.610517191209,534.61586739634,"control",NA
357.150104647375,538.67771649648,"control",NA
359.488660266692,537.059482331981,"control",NA
358.244889107148,536.391086804625,"control",NA
357.531703557787,535.641516814109,"control",NA
357.603635851286,533.285328919108,"control",NA
358.250070931916,533.564280959657,"control",NA
357.170329427198,536.031252338179,"control",NA
358.681385303117,537.583506461094,"control",NA
342.562154942175,526.857671289646,"control",NA
340.663477286972,527.660322939379,"control",NA
342.32463737656,529.203702350154,"control",NA
341.756776123825,528.342668455964,"control",NA
339.980875918723,527.496003669521,"control",NA
338.651451652353,527.701111997456,"control",NA
341.062796109711,529.385673445663,"control",NA
344.50233215817,527.572660358122,"control",NA
339.655951324238,527.991723171472,"control",NA
345.286156243069,527.678721686858,"control",NA
339.981611440655,526.297650508517,"control",NA
345.182327447222,526.046495359367,"control",NA
343.294891944486,526.309004829074,"control",NA
342.559423305489,529.273825011401,"control",NA
360.964248308182,544.036153577608,"control",NA
354.916869345493,542.02000743882,"control",NA
354.361741505599,540.196707676651,"control",NA
355.407632651352,540.872240105474,"control",NA
354.150708954687,540.584443280006,"control",NA
357.503125298384,544.136239314409,"control",NA
359.682586804065,544.546815819361,"control",NA
357.453971257725,543.755367583224,"control",NA
359.708782678034,544.01297655074,"control",NA
359.348517131851,547.082814575029,"control",NA
355.030021685604,543.022870949873,"control",NA
363.363866573008,547.162690546974,"control",NA
362.319711214126,544.536803776185,"control",NA
359.96846073934,547.1431852355,"control",NA
355.110423789038,543.282866225413,"control",NA
357.532663679122,545.809605865995,"control",NA
360.885596676609,542.025732437261,"control",NA
361.083132328008,544.227694663208,"control",NA
358.219928705106,545.139272155475,"control",NA
359.119520648734,545.661596046914,"control",NA
356.308467649419,542.276036021871,"control",NA
359.023057108085,531.970845156426,"control",NA
356.228361348979,531.68219462059,"control",NA
356.086117898315,533.672725910254,"control",NA
353.687414715302,534.07158057464,"control",NA
357.304403606172,533.448575394016,"control",NA
356.784979392384,533.985417789168,"control",NA
358.443866854245,533.151456768333,"control",NA
355.294525500731,538.696847820893,"control",NA
353.308510911727,541.216363275199,"control",NA
335.681585451765,524.612097086624,"control",NA
344.305296583086,525.976753955037,"control",NA
340.662323466161,522.561522509187,"control",NA
340.477175169585,524.817057234394,"control",NA
340.00221428048,521.636193531805,"control",NA
340.613679350953,523.432332391474,"control",NA
344.746457564452,526.209499262317,"control",NA
342.451371920494,521.517248780375,"control",NA
338.600218155911,526.214912142506,"control",NA
341.415696683444,522.074289975715,"control",NA
338.839853483635,520.743970049706,"control",NA
345.204819237488,522.280761960036,"control",NA
340.273291580203,521.628767432649,"control",NA
344.498286139306,525.323507224673,"control",NA
338.898149770931,521.655010567491,"control",NA
343.603824714927,525.782474520577,"control",NA
343.64763806813,525.929458151106,"control",NA
343.179714220677,523.216887696125,"control",NA
339.829344802087,522.520099026425,"control",NA
341.77503664195,520.049203235498,"control",NA
335.718332018326,531.625975412114,"control",NA
337.313909863654,532.787303157298,"control",NA
337.065779038439,533.531287480087,"control",NA
336.761367796531,536.337263129164,"control",NA
337.643788474242,530.808863425048,"control",NA
337.323307166375,527.671362626075,"control",NA
336.241461043158,529.848599819182,"control",NA
336.93868537119,527.37388194956,"control",NA
339.149165844576,527.293932381978,"control",NA
335.928267844331,537.180866913784,"control",NA
338.275238974083,534.602614155445,"control",NA
337.640334939139,530.52827987814,"control",NA
337.258029109394,535.274331174933,"control",NA
337.983151025874,530.973954906465,"control",NA
337.598163594487,528.298817216638,"control",NA
331.977167075933,533.312338253385,"control",NA
336.794024493602,528.895016484215,"control",NA
335.270557988822,533.61492663744,"control",NA
364.118618403125,535.375604935562,"control",NA
363.827422417589,536.337424276522,"control",NA
360.944870545856,535.509551255045,"control",NA
361.298891014656,538.503493227572,"control",NA
361.900223951009,534.586712965199,"control",NA
362.973355297599,534.397872155034,"control",NA
361.988115523949,534.514636397136,"control",NA
364.52294604268,535.478692361128,"control",NA
361.370507173294,538.251056211358,"control",NA
360.083693025085,535.810100297669,"control",NA
364.028163554488,534.488916060103,"control",NA
369.084740819418,538.58831364004,"control",NA
363.057738242593,534.502610303944,"control",NA
362.221525798156,539.1858745283,"control",NA
366.078474393341,537.362033711753,"control",NA
363.145315172746,538.086376090739,"control",NA
348.484350298414,534.153748959352,"control",NA
350.839077047041,530.012610302536,"control",NA
353.522842903363,529.161620787916,"control",NA
353.392275314047,530.367308079748,"control",NA
349.19221003236,530.575181149953,"control",NA
351.35760424741,531.017257866796,"control",NA
352.243337584449,530.091914684729,"control",NA
350.79283275506,531.033909994284,"control",NA
352.523840313426,532.050529397493,"control",NA
349.321493286115,535.059747033313,"control",NA
353.162832647892,530.746522500355,"control",NA
351.075863963347,533.125546268101,"control",NA
351.180508786227,530.60788839107,"control",NA
351.933937787907,531.630096253489,"control",NA
353.779386076726,529.936193689627,"control",NA
341.016873944389,538.659697013702,"control",NA
341.111971058434,540.722517780314,"control",NA
343.654704761503,540.983109935472,"control",NA
341.813296996646,535.505190864271,"control",NA
345.608049841472,535.483012594062,"control",NA
342.308610421461,536.460312972978,"control",NA
341.273302452697,534.058734150114,"control",NA
340.657305626218,537.755391344713,"control",NA
343.157418522604,535.51832374538,"control",NA
342.080432248787,547.171683355351,"control",NA
340.306087604208,539.065205055652,"control",NA
346.21964208214,537.485602945914,"control",NA
344.459306806741,535.556419363869,"control",NA
342.0168254457,536.294976139067,"control",NA
339.687924312963,541.609930629911,"control",NA
340.374312354876,543.257754701509,"control",NA
341.659123047302,542.187389744188,"control",NA
345.557644502261,533.726881187617,"control",NA
340.015748591551,546.616264393516,"control",NA
344.456988358764,537.316866337273,"control",NA
341.855890899933,535.377960273632,"control",NA
346.228667678306,539.747757202827,"control",NA
330.447031629486,504.321764526007,"control",NA
329.887287045209,504.767863670931,"control",NA
328.822469621576,506.709392122213,"control",NA
331.396783427253,504.998370426092,"control",NA
329.432379123823,507.545650135084,"control",NA
328.900864622346,506.184466470793,"control",NA
330.232144174336,504.628505714625,"control",NA
333.818627706843,504.652604893,"control",NA
331.676965795154,505.948552257282,"control",NA
337.244612551281,506.872930839057,"control",NA
336.963472758848,503.935462649715,"control",NA
340.208433661486,503.793127611566,"control",NA
339.213407599887,506.233560990002,"control",NA
332.821876560419,508.06811842702,"control",NA
334.567906570294,509.227869570153,"control",NA
334.201610723072,509.288860301799,"control",NA
334.573701145186,506.050217819664,"control",NA
344.034124076094,504.399028218362,"control",NA
338.94399794622,501.331347514172,"control",NA
340.344306683682,505.549349038129,"control",NA
340.026237923296,500.796072872352,"control",NA
341.213695141279,504.046755576765,"control",NA
338.710529322621,502.578009284036,"control",NA
331.593507538767,503.376536456014,"control",NA
336.374782352671,502.908993368779,"control",NA
341.289162188814,499.425011350433,"control",NA
344.371837039466,499.393466968145,"control",NA
339.401651792867,500.930275424813,"control",NA
339.989875903969,501.987709503562,"control",NA
341.950245805696,497.015130178426,"control",NA
343.185013157025,498.286483463889,"control",NA
343.951879317948,500.152236691037,"control",NA
341.620608742645,498.06293537972,"control",NA
342.333095895794,501.991280742015,"control",NA
341.494037701469,496.041656351422,"control",NA
339.528900523789,495.978375712131,"control",NA
342.708424630668,500.752239852398,"control",NA
339.239631336038,494.292488662766,"control",NA
337.000130594151,491.77650230854,"control",NA
366.525396749713,520.314318223558,"control",NA
367.902478296631,521.139498757507,"control",NA
366.232392614689,518.143038865904,"control",NA
367.691866481991,521.025155080923,"control",NA
369.762269680804,522.30663241347,"control",NA
368.484094244293,518.84642870701,"control",NA
366.211687290372,519.587929387117,"control",NA
366.945958580366,518.835613342254,"control",NA
368.098003170895,520.20918073058,"control",NA
367.143233967209,519.832855391789,"control",NA
367.879013212399,521.191775014832,"control",NA
369.062591143229,518.79170373266,"control",NA
366.284499064501,521.187418959525,"control",NA
367.696767560577,520.726493818788,"control",NA
366.294267808156,520.839566067291,"control",NA
367.317217015658,519.077256414497,"control",NA
369.54463733749,521.944946513288,"control",NA
378.293651088734,513.004637583007,"control",NA
379.189955252005,513.718190211501,"control",NA
381.101464078695,514.833386039191,"control",NA
379.51824039259,514.794031481842,"control",NA
380.041632161133,515.090224468932,"control",NA
378.331359874262,513.341774153989,"control",NA
379.271322000333,516.651863134087,"control",NA
379.427188519747,510.53106824931,"control",NA
381.294699612984,511.664824093649,"control",NA
381.85579185035,511.688670612739,"control",NA
374.536210580738,508.66812151891,"control",NA
370.958978083722,509.700442944371,"control",NA
371.63035043828,510.657159254446,"control",NA
369.176015527709,525.619849021324,"control",NA
366.757262466823,523.300916561105,"control",NA
370.059796722167,523.889991798853,"control",NA
369.658573306854,523.428550950975,"control",NA
370.925614185857,524.345663778982,"control",NA
369.776852543954,527.208221478228,"control",NA
370.049265012786,523.350149271569,"control",NA
369.920203401391,526.455610584135,"control",NA
368.637152288964,525.633791491554,"control",NA
367.954937634141,525.700648715185,"control",NA
369.288029593096,514.069521553443,"control",NA
368.983953887099,510.678461378355,"control",NA
367.126974376824,512.489085582754,"control",NA
368.943611541628,512.457145470524,"control",NA
367.691207998909,512.515808918361,"control",NA
367.22265358766,512.838889421411,"control",NA
369.063431797195,509.768092565654,"control",NA
371.062212183711,509.159205400392,"control",NA
366.600658372609,512.999475922128,"control",NA
368.960155078911,513.21434921212,"control",NA
368.747830232782,511.768992821977,"control",NA
369.606815391296,510.933037983682,"control",NA
368.714493594942,513.736623304531,"control",NA
371.862128875361,512.962708883303,"control",NA
369.137528214195,514.14666597636,"control",NA
368.805522071385,514.736837608203,"control",NA
367.618063037845,513.37740158238,"control",NA
376.848620839594,513.177376540782,"control",NA
376.617360563768,512.417645200277,"control",NA
377.205669933121,511.759968235531,"control",NA
375.500153516033,513.701441321223,"control",NA
377.33640295613,511.452014490627,"control",NA
376.631451366886,515.183155463646,"control",NA
376.449370636123,512.222865955954,"control",NA
374.851810685353,511.990660114572,"control",NA
376.155431807414,513.743299018764,"control",NA
378.633249140688,510.800203053605,"control",NA
379.650449046551,507.324031187109,"control",NA
379.510010996601,516.107990032453,"control",NA
379.703606495808,516.067201961445,"control",NA
378.954704956227,519.248735559945,"control",NA
382.078780794476,509.559240689717,"control",NA
382.987241832696,510.56318019948,"control",NA
381.112417853863,511.865686612857,"control",NA
381.792117736786,511.129159244951,"control",NA
379.999003920164,512.637687223588,"control",NA
381.877562713927,513.698297136,"control",NA
379.562647839973,512.122152583357,"control",NA
375.629470966074,508.13858535154,"control",NA
377.853972239605,507.84505447532,"control",NA
374.453209255467,501.018725170738,"control",NA
377.20038694735,508.225967103515,"control",NA
376.802411821528,504.195560285247,"control",NA
375.023760123439,499.50316642538,"control",NA
375.79899259775,509.818711577911,"control",NA
360.766802834054,526.538525519831,"control",NA
363.271359955223,526.770910272281,"control",NA
362.189529398986,523.786682127832,"control",NA
361.05215689281,526.553589054647,"control",NA
362.716115792039,524.96559048677,"control",NA
364.772263180482,526.310050506609,"control",NA
362.650005459248,525.233486047872,"control",NA
366.345510171667,527.054764692589,"control",NA
368.179433656811,523.512339181818,"control",NA
366.587215108882,524.115085531667,"control",NA
368.466395281036,524.809887311412,"control",NA
366.558974196723,527.689544553329,"control",NA
367.145864041513,522.609425293385,"control",NA
366.866601698065,521.734563787928,"control",NA
367.676800704619,523.993857719276,"control",NA
367.391216997611,521.598136255976,"control",NA
366.531884498758,522.160924812691,"control",NA
367.84935513305,522.321096578482,"control",NA
367.72254733597,528.47214279208,"control",NA
364.715650303645,527.739920547549,"control",NA
368.345806017918,524.220964959732,"control",NA
367.804465229207,522.732602929681,"control",NA
367.466497254414,522.986908374688,"control",NA
376.31236931451,498.137373011427,"control",NA
377.682800599687,504.084487915201,"control",NA
377.765001867664,502.391632912353,"control",NA
378.768498616663,501.279983737134,"control",NA
378.063383323865,500.50527683823,"control",NA
376.541704615093,498.572183540857,"control",NA
378.643199467905,498.892402370909,"control",NA
365.96592565269,529.395818895282,"control",NA
366.437470370452,528.255582091801,"control",NA
364.810766718796,528.883573553047,"control",NA
366.828632820772,528.787238542664,"control",NA
366.470238278168,529.43453813022,"control",NA
367.805158687222,530.833161613837,"control",NA
364.712493683142,530.391432561953,"control",NA
365.01005815243,528.904574534996,"control",NA
364.237322392193,528.720833494582,"control",NA
367.393211143283,529.131860043353,"control",NA
364.478984036768,531.502989893665,"control",NA
378.164324735934,507.199537398953,"control",NA
376.241870716835,507.008184475554,"control",NA
363.107977367312,526.542609169584,"control",NA
362.547127924297,529.761821236658,"control",NA
362.749453760552,527.82516878552,"control",NA
364.152697294678,527.241958519486,"control",NA
384.441519126833,511.729863766796,"control",NA
384.48477645797,510.508562835015,"control",NA
382.942966730845,511.711193963522,"control",NA
386.861330219727,511.901228735177,"control",NA
383.360449195373,516.135597097717,"control",NA
384.265413222324,509.961614142724,"control",NA
381.74504997282,515.227326986925,"control",NA
381.200663150803,518.248547435768,"control",NA
384.708243100356,516.175286927747,"control",NA
386.120603789681,511.012929170263,"control",NA
384.230033703001,512.177705039046,"control",NA
381.699717938498,515.460170655226,"control",NA
387.268446060496,509.438946832825,"control",NA
383.752957273372,514.716463260258,"control",NA
383.470560721596,512.924659764706,"control",NA
382.26252165517,516.281863334452,"control",NA
384.627365783952,518.515472061216,"control",NA
384.706917626189,511.338627957455,"control",NA
369.195922950609,516.693901954446,"control",NA
370.514176479143,513.38681413171,"control",NA
370.962215565381,517.716525623253,"control",NA
368.882724554706,516.089733209049,"control",NA
367.697311345869,516.275922465724,"control",NA
368.794779150834,513.433517528214,"control",NA
371.798140845851,516.497312585196,"control",NA
370.772926104046,517.077853727401,"control",NA
374.180672811129,500.390669005366,"control",NA
373.810745374592,504.166894716397,"control",NA
373.292709945812,504.513738949713,"control",NA
374.662204057183,503.954596182955,"control",NA
372.472615700286,503.854968188067,"control",NA
373.959816483942,502.272590632366,"control",NA
372.451504924814,500.522829176489,"control",NA
372.963541647768,500.73552361913,"control",NA
370.9195289799,505.423966529601,"control",NA
373.322199576795,504.762149540162,"control",NA
371.088018890083,503.678090140246,"control",NA
373.074635628312,504.96601002659,"control",NA
373.267178237435,502.82133114568,"control",NA
375.009408699008,503.423391862933,"control",NA
371.586000193157,501.834088900485,"control",NA
374.182420947066,504.095934309102,"control",NA
374.708148691186,499.970073068468,"control",NA
368.560324350922,506.450269457319,"control",NA
371.912381898331,500.152909800623,"control",NA
372.318131901039,503.54388351034,"control",NA
371.384474056695,501.0925301071,"control",NA
370.431938870072,504.865319352204,"control",NA
371.274409184371,503.208326629732,"control",NA
372.483312110304,505.572205504176,"control",NA
368.140786116232,504.554335367019,"control",NA
369.938379351302,507.727779664697,"control",NA
367.522478964027,504.160045455089,"control",NA
372.870158084665,502.303911950081,"control",NA
368.810829011128,504.555348297027,"control",NA
368.517480740079,503.642978384862,"control",NA
372.919390043301,499.035160267295,"control",NA
370.939052708682,503.789473461664,"control",NA
375.448704930804,501.72075990454,"control",NA
371.839369767161,503.745518668373,"control",NA
374.046519088868,502.671416000527,"control",NA
374.329552070369,497.066863186549,"control",NA
372.611978020894,504.763629488459,"control",NA
370.002156328022,506.667165502283,"control",NA
372.442156344117,498.834068578281,"control",NA
369.351891192136,505.795535468631,"control",NA
372.865811308642,504.042051827387,"control",NA
373.909378907126,504.119622456905,"control",NA
369.013520059689,506.072117367003,"control",NA
374.427237007879,512.557357039589,"control",NA
375.359398638873,511.779293440292,"control",NA
375.66688907695,511.103002381546,"control",NA
370.841992796581,512.130469522808,"control",NA
373.212755242051,510.807624825725,"control",NA
373.97574933104,510.666280456323,"control",NA
376.506177906575,510.341803228888,"control",NA
374.563178653273,509.92061841756,"control",NA
376.859289320998,511.502856268218,"control",NA
374.749038239948,511.226777225486,"control",NA
373.77836098862,511.359523366241,"control",NA
370.59027240698,511.479528119177,"control",NA
359.263655406955,526.626314175583,"control",NA
362.10652508708,524.769689110931,"control",NA
374.498027751987,509.87163336403,"control",NA
374.878206249417,507.91034056401,"control",NA
375.701898147353,510.917466850367,"control",NA
375.587571633215,508.112882990261,"control",NA
373.607685642069,508.92136196002,"control",NA
375.849049065218,507.42950459227,"control",NA
375.213886312303,509.97520917321,"control",NA
370.8961807245,518.355007970219,"control",NA
373.888997075206,519.764001475047,"control",NA
375.099583664084,514.549798360689,"control",NA
371.91565561145,515.41757464917,"control",NA
373.69401555576,516.561185985236,"control",NA
374.205059936146,515.942292602267,"control",NA
376.83700126594,515.945496729537,"control",NA
375.053829008207,516.860764591181,"control",NA
372.666059442466,516.966493080717,"control",NA
372.394810320902,518.735558082367,"control",NA
372.889272319863,512.663686932622,"control",NA
374.197463396708,513.024087731209,"control",NA
375.821109526778,515.858345219251,"control",NA
373.848761994501,514.612046014104,"control",NA
375.565485092875,516.22604059317,"control",NA
371.666645297768,517.847413059774,"control",NA
372.879832590702,515.486033469119,"control",NA
376.554130389534,506.533316760043,"control",NA
375.615769723299,503.927365772022,"control",NA
375.137530608063,506.167472843214,"control",NA
376.543470507718,504.090241352173,"control",NA
378.955317757438,509.767619975009,"control",NA
379.674827732143,510.990798116301,"control",NA
377.820746474263,511.392756493758,"control",NA
378.041352799441,512.335348841149,"control",NA
379.908697756041,511.408934496072,"control",NA
377.754334757999,509.887670345785,"control",NA
342.59841720095,494.304551247136,"control",NA
344.886695815094,495.035846369048,"control",NA
344.290728882913,494.838930958342,"control",NA
343.552356994823,494.592237306638,"control",NA
343.426001052218,495.040871012737,"control",NA
343.433208257504,494.338900598557,"control",NA
347.140139958696,494.722588446845,"control",NA
344.045325114982,493.349527511135,"control",NA
341.828966511309,495.730619214272,"control",NA
343.29362590723,493.82127620611,"control",NA
348.183810656297,497.111657408539,"control",NA
345.517847818257,494.059204233171,"control",NA
341.832274694691,494.010938023128,"control",NA
343.215133824687,494.928438582262,"control",NA
346.308698907699,494.910390428124,"control",NA
342.979272018405,494.396702690353,"control",NA
344.413172627551,488.867843359269,"control",NA
345.371289356707,489.448470779319,"control",NA
345.469985059752,490.949493029268,"control",NA
344.523402464209,489.912739451384,"control",NA
344.05755596113,490.033397745289,"control",NA
344.549683333816,490.642427689332,"control",NA
343.007437801106,492.098381074463,"control",NA
345.014270953126,491.17140033985,"control",NA
345.557004831813,491.000666090622,"control",NA
344.948516405823,490.828717297763,"control",NA
346.198599942865,484.77937114115,"control",NA
345.494316611664,486.747227982257,"control",NA
344.132165637055,490.48960721527,"control",NA
343.478299302469,493.907278582459,"control",NA
342.531694654065,492.812056354062,"control",NA
343.761183657155,491.406393540342,"control",NA
346.428385596704,489.045827970998,"control",NA
343.079190131943,494.18883933759,"control",NA
344.814209609631,489.819750081349,"control",NA
342.324154498754,492.628582055079,"control",NA
342.090953909766,490.207139744811,"control",NA
345.713443024491,488.934644127449,"control",NA
343.136820088273,493.069326673575,"control",NA
344.443928874751,488.772753480799,"control",NA
346.050062782504,488.485633009017,"control",NA
342.778093755275,492.304784509436,"control",NA
357.741192909589,495.053782383449,"control",NA
358.726694992633,494.737970170217,"control",NA
355.455920664047,495.035001748766,"control",NA
354.811437966342,495.526418240128,"control",NA
356.32943512677,503.29326752291,"control",NA
355.251969108259,504.66698462193,"control",NA
353.953295470693,501.568193213836,"control",NA
358.236913240629,498.894701144117,"control",NA
359.392416780583,498.67002708711,"control",NA
360.330237271611,497.21722070427,"control",NA
361.08858426809,498.513378818567,"control",NA
357.729221628959,495.674714974122,"control",NA
358.482758816814,496.592845043123,"control",NA
360.771228841818,496.114692081993,"control",NA
361.357758347702,498.789501224987,"control",NA
363.11229583102,498.573273154091,"control",NA
362.187695094948,498.624681060228,"control",NA
349.411871002513,492.494981675665,"control",NA
349.304284764624,489.125650072681,"control",NA
350.669514527623,490.480355225031,"control",NA
348.150386629726,490.703197726785,"control",NA
346.473971953703,488.383742383184,"control",NA
350.092887463925,489.618786549875,"control",NA
345.929951229182,500.085441414253,"control",NA
341.952592735739,497.255748476002,"control",NA
346.807332002038,501.434805076649,"control",NA
345.157545266386,501.54024843761,"control",NA
345.047590352444,500.354348392907,"control",NA
345.425378390027,498.957878138869,"control",NA
343.430852732369,499.850257988686,"control",NA
346.265206895484,499.436628143949,"control",NA
343.710809209196,501.331450565835,"control",NA
342.686163242868,498.130871191319,"control",NA
345.182603372446,500.023654253654,"control",NA
354.882410583491,493.406414303355,"control",NA
351.685831751444,491.794410933264,"control",NA
352.698134878531,495.533828733786,"control",NA
353.649255159712,493.64631656247,"control",NA
350.446001201345,492.961178152583,"control",NA
352.170973793514,488.957713150644,"control",NA
353.113113864581,493.581386058842,"control",NA
351.681686290686,488.642231694937,"control",NA
354.130889809357,495.268953726997,"control",NA
352.340492000491,491.671805700637,"control",NA
351.793389049619,492.533374204775,"control",NA
350.701879936125,492.205207778038,"control",NA
353.026791727532,489.296994454541,"control",NA
352.999103696404,492.581611788885,"control",NA
353.779096703559,492.608195272263,"control",NA
353.510450985153,491.349795504912,"control",NA
351.349943340521,494.557246168234,"control",NA
354.154484228494,492.372750968725,"control",NA
352.02787002196,490.593936407289,"control",NA
353.674162239117,489.983983295232,"control",NA
343.490903871615,502.355372568169,"control",NA
347.150245983165,502.852835917483,"control",NA
348.080509122693,504.322473980589,"control",NA
345.466910204876,503.359071737162,"control",NA
344.566889382978,505.202071114166,"control",NA
359.226897733361,495.403690215738,"control",NA
359.222238281768,496.673177150452,"control",NA
358.042087657745,495.136356527257,"control",NA
358.611489140899,496.37664204901,"control",NA
356.672173220429,494.184811615977,"control",NA
357.839618519837,494.279540752461,"control",NA
357.961830616144,496.334922681461,"control",NA
350.204386624996,499.673313962031,"control",NA
350.157399631721,503.051063399535,"control",NA
347.378637846626,505.557465104627,"control",NA
353.151451721754,500.246517073333,"control",NA
352.339986965234,500.719977012867,"control",NA
348.262476672172,504.867995309939,"control",NA
350.561081199605,488.073593602145,"control",NA
352.49832381436,492.320491812593,"control",NA
352.385047539141,489.740972118333,"control",NA
351.178680764962,489.451628758374,"control",NA
345.160089267751,495.717053350173,"control",NA
347.435596026305,497.280021464421,"control",NA
344.671236234148,499.518726049905,"control",NA
345.737971134898,498.513569678583,"control",NA
347.777660074297,498.690759469032,"control",NA
344.599902564881,497.992892467637,"control",NA
345.257909626977,497.982412391357,"control",NA
355.867409550582,489.830351794442,"control",NA
357.921684283856,493.128562662378,"control",NA
356.393566446018,490.733242967544,"control",NA
353.658227501512,490.304379266787,"control",NA
356.315376881487,494.041413851926,"control",NA
353.919106069336,491.319095958795,"control",NA
357.722433989427,492.871693074162,"control",NA
354.661002812376,491.880273199129,"control",NA
355.365395165332,491.094450515985,"control",NA
353.728920244449,493.453945429971,"control",NA
353.830236546628,489.95961205506,"control",NA
356.672923579075,491.7482238416,"control",NA
356.104360348713,490.928659478609,"control",NA
356.530476613939,491.196317473646,"control",NA
356.264667882755,492.067022509309,"control",NA
358.330739529085,488.411710893835,"control",NA
357.734892589765,489.931780664202,"control",NA
357.241236623228,489.308828891365,"control",NA
358.522913691189,489.874761970753,"control",NA
356.777173344496,488.046420060482,"control",NA
356.213214975023,488.625832843109,"control",NA
357.263399788751,490.074541537513,"control",NA
356.471982102484,488.93375705675,"control",NA
354.399486851078,488.220615511476,"control",NA
356.097935399095,486.998830654977,"control",NA
347.951278688484,500.429405659708,"control",NA
347.382600522962,499.289621991114,"control",NA
349.267923664354,498.523729337341,"control",NA
346.198597398999,501.741947204039,"control",NA
347.726164419074,499.28377048674,"control",NA
348.627579760099,498.864571468883,"control",NA
347.796870679356,499.933853352936,"control",NA
345.797104826334,503.648622888882,"control",NA
346.751488289905,499.600250125576,"control",NA
346.731623489949,499.634990028855,"control",NA
352.393740215396,495.060593537047,"control",NA
353.804228522916,493.307488989839,"control",NA
351.332738681339,497.286061640984,"control",NA
354.072519739274,496.075888081706,"control",NA
349.776162936869,495.895967563853,"control",NA
350.432656874033,493.766749336226,"control",NA
349.748104193695,493.76336435823,"control",NA
348.713154894985,497.225831502102,"control",NA
348.33657095387,497.358496294336,"control",NA
347.907700825225,496.440541028335,"control",NA
349.389066383575,495.831907543917,"control",NA
350.732662900745,497.042483696722,"control",NA
349.545751654004,496.929055003792,"control",NA
350.351575066837,496.333282742134,"control",NA
349.075146970315,498.635534321661,"control",NA
351.80221251766,498.592485236377,"control",NA
350.751566399053,498.455567549977,"control",NA
350.816039805303,500.371707544917,"control",NA
350.680910916607,499.569722745149,"control",NA
347.858745632192,491.256925779493,"control",NA
345.791211533834,492.444122545718,"control",NA
348.837345574503,491.863796020382,"control",NA
345.6175144717,494.504777411116,"control",NA
346.640759231434,491.688144888315,"control",NA
348.920121037535,494.799002708861,"control",NA
346.207999859076,495.191826026847,"control",NA
349.011594828611,494.17081376199,"control",NA
348.338736231081,493.677583489932,"control",NA
345.424051956916,490.553871673043,"control",NA
345.645604167899,491.840798090269,"control",NA
